"FIPS","Name of Area","Qualifying Name","State/U.S.-Abbreviation (USPS)","Summary Level","Geographic Component","File Identification","Logical Record Number","US","Region","Division","State (Census Code)","State (FIPS)","County","County Subdivision (FIPS)","Place (FIPS Code)","Place (State FIPS + Place FIPS)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (Census)","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Combined Statistical Area","New England City and Town Area","New England City and Town Area Division","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","ZIP Code Tabulation Area (5-digit)","Subbarrio (FIPS)","School District (Elementary)","School District (Secondary)","School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area - 5% File","Public Use Microdata Area - 1% File","Geographic Identifier","Tribal Tract","Tribal Block Group","Area (Land)","Area (Water)","Total Population","Total Population","Population Density (Per Sq. Mile)","Area (Land)","Total Population:","Total Population: Male","Total Population: Female","Total Population:","Total Population: Under 5 Years","Total Population: 5 to 9 Years","Total Population: 10 to 14 Years","Total Population: 15 to 17 Years","Total Population: 18 to 24 Years","Total Population: 25 to 34 Years","Total Population: 35 to 44 Years","Total Population: 45 to 54 Years","Total Population: 55 to 64 Years","Total Population: 65 to 74 Years","Total Population: 75 to 84 Years","Total Population: 85 Years and Over","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","Households:","Households: Family Households","Households: Family Households: Married-Couple Family","Households: Family Households: Other Family","Households: Family Households: Other Family: Male Householder, No Wife Present","Households: Family Households: Other Family: Female Householder, No Husband Present","Households: Nonfamily Households","Households: Nonfamily Households: Male Householder","Households: Nonfamily Households: Female Householder","Median Household Income (In 2017 Inflation Adjusted Dollars)","Housing Units","Occupied Housing Units:","Occupied Housing Units: Owner Occupied","Occupied Housing Units: Renter Occupied","Population for Whom Poverty Status Is Determined:","Population for Whom Poverty Status Is Determined: Under 1.00 (Doing Poorly)","Population for Whom Poverty Status Is Determined: 1.00 to 1.99 (Struggling)","Population for Whom Poverty Status Is Determined: Under 2.00 (Poor or Struggling)","Population for Whom Poverty Status Is Determined: 2.00 and Over (Doing Ok)"
"42101026200","Census Tract 262, Philadelphia County, Pennsylvania","Census Tract 262, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008737",,,,,"42","101",,,,"026200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101026200",,,"555958","0",4014,4014,18699.63,0.21465659300352,4014,1797,2217,4014,128,166,217,64,188,685,339,504,626,615,325,157,4014,66,3936,6,0,0,0,6,1686,963,463,500,80,420,723,176,547,46563,1912,1686,1350,336,4014,303,1000,1303,2711
"42101026301","Census Tract 263.01, Philadelphia County, Pennsylvania","Census Tract 263.01, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008738",,,,,"42","101",,,,"026301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101026301",,,"406340","0",3969,3969,25298.18,0.15688875778575,3969,1844,2125,3969,223,191,216,196,424,341,532,552,512,644,92,46,3969,21,3880,0,1,0,0,67,1551,837,353,484,131,353,714,178,536,41074,1704,1551,1137,414,3969,533,943,1476,2493
"42101026302","Census Tract 263.02, Philadelphia County, Pennsylvania","Census Tract 263.02, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008739",,,,,"42","101",,,,"026302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101026302",,,"704112","0",6028,6028,22173.24,0.271859174637103,6028,2562,3466,6028,455,258,392,106,350,1184,774,594,813,742,317,43,6028,102,5668,0,148,0,0,110,2019,1321,577,744,51,693,698,235,463,43212,2228,2019,1578,441,6028,664,1819,2483,3545
"42101026400","Census Tract 264, Philadelphia County, Pennsylvania","Census Tract 264, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008740",,,,,"42","101",,,,"026400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101026400",,,"796819","0",5521,5521,17945.51,0.307653548973972,5521,2360,3161,5521,71,227,474,260,741,583,550,881,581,741,393,19,5521,87,5238,0,0,0,39,157,2185,1275,588,687,61,626,910,340,570,39653,2392,2185,1960,225,5521,555,1558,2113,3408
"42101026500","Census Tract 265, Philadelphia County, Pennsylvania","Census Tract 265, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008741",,,,,"42","101",,,,"026500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101026500",,,"545961","0",5653,5653,26817.3,0.210796729560137,5653,2556,3097,5653,376,268,313,392,967,451,789,722,549,444,201,181,5653,118,5427,0,0,0,15,93,1682,1061,306,755,136,619,621,216,405,40893,1955,1682,1115,567,5653,1323,1683,3006,2647
"42101026600","Census Tract 266, Philadelphia County, Pennsylvania","Census Tract 266, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008742",,,,,"42","101",,,,"026600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101026600",,,"913982","0",6838,6838,19377.12,0.352890438102416,6838,3136,3702,6838,223,433,586,218,590,780,945,903,902,590,520,148,6838,4,6661,0,0,0,38,135,2173,1504,865,639,94,545,669,219,450,46641,2670,2173,1765,408,6800,1005,1325,2330,4470
"42101026700","Census Tract 267, Philadelphia County, Pennsylvania","Census Tract 267, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008743",,,,,"42","101",,,,"026700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101026700",,,"643873","0",6680,6680,26870.39,0.248600765717833,6680,2532,4148,6680,388,442,447,433,808,693,968,956,412,646,425,62,6680,52,6600,0,0,0,0,28,2538,1523,521,1002,118,884,1015,301,714,32984,2899,2538,1584,954,6680,1662,1855,3517,3163
"42101026800","Census Tract 268, Philadelphia County, Pennsylvania","Census Tract 268, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008744",,,,,"42","101",,,,"026800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101026800",,,"774174","0",4845,4845,16208.88,0.298910265221306,4845,1975,2870,4845,453,317,233,89,314,905,353,655,736,472,142,176,4845,306,3884,0,326,0,0,329,1915,859,354,505,95,410,1056,435,621,34617,2144,1915,656,1259,4543,1042,1160,2202,2341
"42101026900","Census Tract 269, Philadelphia County, Pennsylvania","Census Tract 269, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008745",,,,,"42","101",,,,"026900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101026900",,,"614686","0",2226,2226,9379.282,0.237331601536378,2226,1002,1224,2226,64,70,99,157,200,218,204,275,369,286,139,145,2226,515,1543,0,6,0,67,95,696,383,265,118,35,83,313,106,207,51912,786,696,417,279,1878,290,322,612,1266
"42101027000","Census Tract 270, Philadelphia County, Pennsylvania","Census Tract 270, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008746",,,,,"42","101",,,,"027000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101027000",,,"642216","0",2840,2840,11453.41,0.247960994413874,2840,1542,1298,2840,151,158,142,114,347,440,313,337,456,279,83,20,2840,255,2175,0,322,6,16,66,907,546,315,231,54,177,361,168,193,53935,985,907,550,357,2807,398,395,793,2014
"42101027100","Census Tract 271, Philadelphia County, Pennsylvania","Census Tract 271, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008747",,,,,"42","101",,,,"027100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101027100",,,"372278","39344",2790,2790,19410.4,0.143737345501215,2790,1545,1245,2790,62,228,68,69,316,434,374,410,414,302,85,28,2790,197,1690,0,697,0,170,36,910,606,282,324,77,247,304,184,120,46833,961,910,661,249,2790,443,809,1252,1538
"42101027200","Census Tract 272, Philadelphia County, Pennsylvania","Census Tract 272, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008748",,,,,"42","101",,,,"027200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101027200",,,"679046","794",4742,4742,18086.73,0.262181137518784,4742,2286,2456,4742,398,415,206,37,565,612,669,627,722,302,148,41,4742,534,3635,4,366,0,46,157,1885,1049,459,590,174,416,836,277,559,43794,1962,1885,988,897,4742,746,1062,1808,2934
"42101027300","Census Tract 273, Philadelphia County, Pennsylvania","Census Tract 273, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008749",,,,,"42","101",,,,"027300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101027300",,,"938011","14079",6291,6291,17370.39,0.362168087265269,6291,3015,3276,6291,319,490,517,171,519,1147,820,1089,762,358,92,7,6291,827,3622,16,1390,0,372,64,2113,1177,641,536,79,457,936,274,662,36696,2298,2113,1247,866,6174,1086,1663,2749,3425
"42101027401","Census Tract 274.01, Philadelphia County, Pennsylvania","Census Tract 274.01, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008750",,,,,"42","101",,,,"027401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101027401",,,"326659","0",3160,3160,25054.76,0.126123750380311,3160,1471,1689,3160,98,93,253,129,375,377,351,532,596,187,165,4,3160,610,1199,7,1118,0,137,89,1141,541,318,223,71,152,600,278,322,26492,1233,1141,669,472,3160,679,1261,1940,1220
"42101027402","Census Tract 274.02, Philadelphia County, Pennsylvania","Census Tract 274.02, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008751",,,,,"42","101",,,,"027402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101027402",,,"511360","0",6650,6650,33681.59,0.197437208203281,6650,3442,3208,6650,210,592,339,412,910,720,947,1290,733,340,98,59,6650,597,3377,0,1664,0,983,29,2302,1586,546,1040,168,872,716,408,308,36208,2520,2302,1622,680,6635,1834,1486,3320,3315
"42101027500","Census Tract 275, Philadelphia County, Pennsylvania","Census Tract 275, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008752",,,,,"42","101",,,,"027500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101027500",,,"606825","0",4946,4946,21110.01,0.234296452338775,4946,2297,2649,4946,522,298,505,251,545,626,532,766,539,271,84,7,4946,547,3699,8,398,0,249,45,1683,1069,404,665,75,590,614,218,396,42337,1790,1683,1129,554,4946,1278,1045,2323,2623
"42101027600","Census Tract 276, Philadelphia County, Pennsylvania","Census Tract 276, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008753",,,,,"42","101",,,,"027600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101027600",,,"663745","0",3520,3520,13735.33,0.25627338813925,3520,1386,2134,3520,408,212,149,92,390,482,437,509,463,272,79,27,3520,158,3264,0,6,0,44,48,1425,729,233,496,101,395,696,269,427,28449,1794,1425,592,833,3520,631,1347,1978,1542
"42101027700","Census Tract 277, Philadelphia County, Pennsylvania","Census Tract 277, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008754",,,,,"42","101",,,,"027700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101027700",,,"542404","0",4814,4814,22986.93,0.209423364123695,4814,2124,2690,4814,147,445,237,270,576,449,682,399,606,496,352,155,4814,140,4205,0,291,0,0,178,1945,953,261,692,301,391,992,147,845,26232,2384,1945,980,965,4814,1432,1333,2765,2049
"42101027800","Census Tract 278, Philadelphia County, Pennsylvania","Census Tract 278, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008755",,,,,"42","101",,,,"027800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101027800",,,"724725","0",4591,4591,16407.1,0.279817898770187,4591,2017,2574,4591,323,299,307,257,311,592,514,451,759,321,360,97,4591,269,4213,8,38,0,2,61,1912,904,326,578,128,450,1008,473,535,32440,2277,1912,971,941,4591,1386,714,2100,2491
"42101027901","Census Tract 279.01, Philadelphia County, Pennsylvania","Census Tract 279.01, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008756",,,,,"42","101",,,,"027901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101027901",,,"415780","0",4290,4290,26723.38,0.160533562317663,4290,2034,2256,4290,364,294,265,149,383,854,582,403,470,287,147,92,4290,135,3983,0,22,0,41,109,1450,849,288,561,94,467,601,216,385,37130,1728,1450,1022,428,4290,1266,893,2159,2131
"42101027902","Census Tract 279.02, Philadelphia County, Pennsylvania","Census Tract 279.02, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008757",,,,,"42","101",,,,"027902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101027902",,,"889784","0",4246,4246,12359.28,0.343547537671989,4246,2105,2141,4246,158,148,109,50,2107,510,248,258,286,222,81,69,4246,1640,2299,0,140,0,57,110,910,443,138,305,66,239,467,184,283,30486,1088,910,407,503,2479,932,534,1466,1013
"42101028000","Census Tract 280, Philadelphia County, Pennsylvania","Census Tract 280, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008758",,,,,"42","101",,,,"028000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101028000",,,"718346","0",3947,3947,14230.86,0.277354952995921,3947,1967,1980,3947,211,252,287,251,325,311,513,625,521,362,261,28,3947,105,3778,0,53,0,1,10,1657,850,349,501,94,407,807,332,475,21106,1898,1657,784,873,3947,1476,1038,2514,1433
"42101028100","Census Tract 281, Philadelphia County, Pennsylvania","Census Tract 281, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008759",,,,,"42","101",,,,"028100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101028100",,,"503541","0",4451,4451,22893.94,0.194418275297028,4451,1518,2933,4451,460,302,273,189,511,751,343,408,669,370,98,77,4451,381,3945,0,36,0,27,62,1428,845,340,505,104,401,583,125,458,30330,1491,1428,806,622,4451,1373,1062,2435,2016
"42101028200","Census Tract 282, Philadelphia County, Pennsylvania","Census Tract 282, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008760",,,,,"42","101",,,,"028200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101028200",,,"855812","0",5072,5072,15349.66,0.330430874583203,5072,2200,2872,5072,420,308,391,215,543,663,495,643,713,392,219,70,5072,438,4157,0,394,0,29,54,2126,978,293,685,102,583,1148,410,738,27971,2300,2126,995,1131,4960,1527,1307,2834,2126
"42101028300","Census Tract 283, Philadelphia County, Pennsylvania","Census Tract 283, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008761",,,,,"42","101",,,,"028300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101028300",,,"673067","0",6107,6107,23499.97,0.259872632614514,6107,3032,3075,6107,359,394,351,480,682,1044,825,823,679,304,166,0,6107,393,4621,0,696,0,0,397,2336,1146,309,837,147,690,1190,593,597,25000,2811,2336,836,1500,6019,2026,1325,3351,2668
"42101028400","Census Tract 284, Philadelphia County, Pennsylvania","Census Tract 284, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008762",,,,,"42","101",,,,"028400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101028400",,,"492451","0",4409,4409,23188.62,0.190136402176381,4409,2156,2253,4409,294,277,483,254,485,738,530,544,412,242,138,12,4409,563,3629,44,33,0,14,126,1267,866,272,594,139,455,401,80,321,25542,1447,1267,852,415,4409,1710,1043,2753,1656
"42101028500","Census Tract 285, Philadelphia County, Pennsylvania","Census Tract 285, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008763",,,,,"42","101",,,,"028500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101028500",,,"267006","0",2764,2764,26811.11,0.103091597335586,2764,1095,1669,2764,168,154,275,156,345,380,493,291,276,178,46,2,2764,622,1402,71,272,0,351,46,855,539,147,392,80,312,316,138,178,26033,979,855,340,515,2764,1076,681,1757,1007
"42101028600","Census Tract 286, Philadelphia County, Pennsylvania","Census Tract 286, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008764",,,,,"42","101",,,,"028600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101028600",,,"717845","0",6674,6674,24079.82,0.277161515806251,6674,2696,3978,6674,303,541,903,588,805,686,1044,953,452,245,127,27,6674,1170,3885,0,605,0,836,178,2270,1325,574,751,126,625,945,321,624,25625,2533,2270,934,1336,6674,2282,2240,4522,2152
"42101028700","Census Tract 287, Philadelphia County, Pennsylvania","Census Tract 287, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008765",,,,,"42","101",,,,"028700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101028700",,,"340972","0",2426,2426,18427.64,0.131650030810954,2426,1113,1313,2426,256,230,121,109,326,480,231,307,233,87,46,0,2426,789,632,30,65,0,767,143,832,474,119,355,122,233,358,108,250,20288,911,832,320,512,2426,1012,611,1623,803
"42101028800","Census Tract 288, Philadelphia County, Pennsylvania","Census Tract 288, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008766",,,,,"42","101",,,,"028800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101028800",,,"442001","0",4151,4151,24323.56,0.170657547448096,4151,1868,2283,4151,320,354,400,194,453,495,441,684,528,172,103,7,4151,1060,738,0,591,0,1500,262,1266,847,319,528,135,393,419,167,252,23769,1525,1266,571,695,4132,1811,1248,3059,1073
"42101028901","Census Tract 289.01, Philadelphia County, Pennsylvania","Census Tract 289.01, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008767",,,,,"42","101",,,,"028901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101028901",,,"598655","0",4178,4178,18075.47,0.231141997569101,4178,2080,2098,4178,423,391,250,218,633,983,362,448,235,146,28,61,4178,1130,918,178,340,0,1316,296,1257,845,275,570,84,486,412,206,206,31250,1373,1257,705,552,4168,1304,1396,2700,1468
"42101028902","Census Tract 289.02, Philadelphia County, Pennsylvania","Census Tract 289.02, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008768",,,,,"42","101",,,,"028902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101028902",,,"772294","6267",6732,6732,22576.63,0.298184393132323,6732,3321,3411,6732,617,535,539,200,918,1206,859,763,686,292,94,23,6732,1602,1636,3,634,9,2234,614,1966,1238,453,785,186,599,728,401,327,24688,2114,1966,1003,963,6703,2613,1572,4185,2518
"42101029000","Census Tract 290, Philadelphia County, Pennsylvania","Census Tract 290, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008769",,,,,"42","101",,,,"029000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101029000",,,"818133","20001",7372,7372,23337.76,0.315882930731725,7372,3695,3677,7372,661,626,829,469,830,1288,805,857,595,345,0,67,7372,2463,2643,276,308,0,1537,145,2134,1514,754,760,155,605,620,323,297,35786,2194,2134,1018,1116,7372,3180,1718,4898,2474
"42101029100","Census Tract 291, Philadelphia County, Pennsylvania","Census Tract 291, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008770",,,,,"42","101",,,,"029100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101029100",,,"1327550","0",5026,5026,9805.491,0.512569942409,5026,2097,2929,5026,407,433,563,230,591,739,660,642,441,163,121,36,5026,758,1895,12,1191,0,1053,117,1592,1060,468,592,112,480,532,101,431,21570,1720,1592,523,1069,5026,2348,1338,3686,1340
"42101029200","Census Tract 292, Philadelphia County, Pennsylvania","Census Tract 292, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008771",,,,,"42","101",,,,"029200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101029200",,,"1732847","28953",4848,4848,7246.03,0.669055995626235,4848,2357,2491,4848,370,433,493,111,509,676,802,551,518,247,130,8,4848,935,2020,0,222,0,1334,337,1319,1006,538,468,123,345,313,211,102,45092,1479,1319,880,439,4829,899,1299,2198,2631
"42101029300","Census Tract 293, Philadelphia County, Pennsylvania","Census Tract 293, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008772",,,,,"42","101",,,,"029300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101029300",,,"685641","0",2600,2600,9821.421,0.264727481362848,2600,1277,1323,2600,260,200,298,122,176,460,343,393,132,161,23,32,2600,909,1138,136,6,89,320,2,846,505,129,376,71,305,341,115,226,26125,1121,846,492,354,2585,1473,624,2097,488
"42101029400","Census Tract 294, Philadelphia County, Pennsylvania","Census Tract 294, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008773",,,,,"42","101",,,,"029400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101029400",,,"647647","0",3288,3288,13148.95,0.250057915326249,3288,1598,1690,3288,362,317,254,113,268,479,426,481,283,197,65,43,3288,1158,1669,37,171,4,198,51,1015,630,174,456,101,355,385,127,258,19992,1318,1015,483,532,3288,1816,910,2726,562
"42101029800","Census Tract 298, Philadelphia County, Pennsylvania","Census Tract 298, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008774",,,,,"42","101",,,,"029800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101029800",,,"649155","0",5106,5106,20371.84,0.250640157406135,5106,2398,2708,5106,423,362,390,367,401,924,633,598,603,277,81,47,5106,2047,1956,0,188,0,617,298,1935,1016,423,593,112,481,919,406,513,27598,2022,1935,982,953,5074,1699,1176,2875,2199
"42101029900","Census Tract 299, Philadelphia County, Pennsylvania","Census Tract 299, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008775",,,,,"42","101",,,,"029900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101029900",,,"591451","0",4347,4347,19035.69,0.228360517500467,4347,1750,2597,4347,283,490,404,243,430,569,609,642,380,162,135,0,4347,1591,2056,121,14,4,385,176,1611,927,129,798,70,728,684,263,421,19656,1849,1611,608,1003,4304,2133,809,2942,1362
"42101030000","Census Tract 300, Philadelphia County, Pennsylvania","Census Tract 300, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008776",,,,,"42","101",,,,"030000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101030000",,,"910854","0",6600,6600,18766.92,0.351682710499045,6600,3179,3421,6600,652,412,672,452,682,662,1007,820,708,316,128,89,6600,1376,4105,56,257,0,458,348,2372,1232,359,873,203,670,1140,391,749,28838,3078,2372,858,1514,6526,2341,1588,3929,2597
"42101030100","Census Tract 301, Philadelphia County, Pennsylvania","Census Tract 301, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008777",,,,,"42","101",,,,"030100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101030100",,,"725113","0",5730,5730,20466.65,0.279967706414084,5730,2689,3041,5730,366,580,655,227,705,755,739,721,680,274,28,0,5730,2121,2971,2,79,0,280,277,2188,1276,369,907,86,821,912,497,415,33647,2542,2188,753,1435,5730,2049,1818,3867,1863
"42101030200","Census Tract 302, Philadelphia County, Pennsylvania","Census Tract 302, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008778",,,,,"42","101",,,,"030200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101030200",,,"901710","0",8202,8202,23558.66,0.348152192210929,8202,3926,4276,8202,497,221,650,270,1208,1037,1273,1297,894,686,158,11,8202,1841,4370,0,315,0,1307,369,2533,1729,731,998,321,677,804,591,213,48922,2870,2533,1514,1019,8146,1564,1807,3371,4775
"42101030501","Census Tract 305.01, Philadelphia County, Pennsylvania","Census Tract 305.01, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008779",,,,,"42","101",,,,"030501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101030501",,,"377375","0",6114,6114,41961.41,0.145705308287143,6114,2763,3351,6114,522,658,575,353,753,768,892,912,358,196,110,17,6114,1323,3400,43,373,0,549,426,1896,1416,532,884,113,771,480,252,228,32390,2022,1896,1058,838,6107,2138,1387,3525,2582
"42101030502","Census Tract 305.02, Philadelphia County, Pennsylvania","Census Tract 305.02, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008780",,,,,"42","101",,,,"030502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101030502",,,"699246","0",6791,6791,25153.68,0.269980401453597,6791,3470,3321,6791,420,726,810,254,613,1108,947,724,678,343,133,35,6791,1385,3377,0,1107,4,696,222,2044,1445,715,730,205,525,599,355,244,41667,2184,2044,1369,675,6785,2136,1200,3336,3449
"42101030600","Census Tract 306, Philadelphia County, Pennsylvania","Census Tract 306, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008781",,,,,"42","101",,,,"030600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101030600",,,"1007799","0",7517,7517,19318.28,0.389113385853525,7517,3745,3772,7517,536,432,457,312,586,770,1084,1084,1228,381,207,440,7517,3224,2163,31,581,0,1151,367,2635,1610,1002,608,176,432,1025,271,754,41840,2926,2635,1536,1099,7221,799,1707,2506,4715
"42101030700","Census Tract 307, Philadelphia County, Pennsylvania","Census Tract 307, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008782",,,,,"42","101",,,,"030700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101030700",,,"653309","0",4377,4377,17352.24,0.252244025841046,4377,2156,2221,4377,748,335,204,124,313,710,587,390,529,233,106,98,4377,2285,1519,0,419,0,35,119,1442,887,468,419,126,293,555,266,289,39811,1618,1442,558,884,4327,1156,922,2078,2249
"42101030800","Census Tract 308, Philadelphia County, Pennsylvania","Census Tract 308, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008783",,,,,"42","101",,,,"030800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101030800",,,"795704","0",5536,5536,18019.48,0.307223045048857,5536,2621,2915,5536,555,378,207,205,538,873,615,667,787,431,165,115,5536,2649,1335,10,848,0,441,253,1719,1296,913,383,155,228,423,173,250,54094,1873,1719,1225,494,5536,849,1310,2159,3377
